record_id,record_date,warehouse_id,warehouse_location,product_category,stock_quantity_tons,min_stock_tons,max_capacity_tons
INV-00936,2026-11-15,WH-05,河南洛阳,钼精矿,246.8,80.0,600.0
INV-00937,2027-02-15,WH-01,福建上杭,金矿石,553.6,200.0,2000.0
INV-00938,2027-02-15,WH-01,福建上杭,铜精矿,725.1,300.0,3000.0
INV-00939,2027-02-15,WH-01,福建上杭,银精矿,76.0,50.0,500.0
INV-00940,2027-02-15,WH-02,新疆阿勒泰,金矿石,392.5,150.0,1500.0
INV-00941,2027-02-15,WH-02,新疆阿勒泰,铜精矿,861.2,250.0,2500.0
INV-00942,2027-02-15,WH-02,新疆阿勒泰,锌精矿,1315.1,400.0,4000.0
INV-00943,2027-02-15,WH-03,黑龙江多宝山,铜精矿,533.7,200.0,2000.0
INV-00944,2027-02-15,WH-03,黑龙江多宝山,钼精矿,92.5,100.0,800.0
INV-00945,2027-02-15,WH-04,贵州贞丰,金矿石,244.7,100.0,1000.0
INV-00946,2027-02-15,WH-04,贵州贞丰,锌精矿,757.2,300.0,2500.0
INV-00947,2027-02-15,WH-05,河南洛阳,银精矿,41.7,40.0,400.0
INV-00948,2027-02-15,WH-05,河南洛阳,钼精矿,142.4,80.0,600.0
INV-00949,2027-05-15,WH-01,福建上杭,金矿石,822.1,200.0,2000.0
INV-00950,2027-05-15,WH-01,福建上杭,铜精矿,1393.1,300.0,3000.0
INV-00951,2027-05-15,WH-01,福建上杭,银精矿,121.1,50.0,500.0
INV-00952,2027-05-15,WH-02,新疆阿勒泰,金矿石,638.8,150.0,1500.0
INV-00953,2027-05-15,WH-02,新疆阿勒泰,铜精矿,1148.9,250.0,2500.0
INV-00954,2027-05-15,WH-02,新疆阿勒泰,锌精矿,1513.9,400.0,4000.0
INV-00955,2027-05-15,WH-03,黑龙江多宝山,铜精矿,681.0,200.0,2000.0
INV-00956,2027-05-15,WH-03,黑龙江多宝山,钼精矿,283.7,100.0,800.0
INV-00957,2027-05-15,WH-04,贵州贞丰,金矿石,411.1,100.0,1000.0
INV-00958,2027-05-15,WH-04,贵州贞丰,锌精矿,1211.9,300.0,2500.0
INV-00959,2027-05-15,WH-05,河南洛阳,银精矿,74.8,40.0,400.0
INV-00960,2027-05-15,WH-05,河南洛阳,钼精矿,356.9,80.0,600.0
INV-00961,2026-09-15,WH-01,福建上杭,金矿石,884.9,200.0,2000.0
INV-00962,2026-09-15,WH-01,福建上杭,铜精矿,1307.5,300.0,3000.0
INV-00963,2026-09-15,WH-01,福建上杭,银精矿,104.0,50.0,500.0
INV-00964,2026-09-15,WH-02,新疆阿勒泰,金矿石,518.0,150.0,1500.0
INV-00965,2026-09-15,WH-02,新疆阿勒泰,铜精矿,952.6,250.0,2500.0
INV-00966,2026-09-15,WH-02,新疆阿勒泰,锌精矿,1881.6,400.0,4000.0
INV-00967,2026-09-15,WH-03,黑龙江多宝山,铜精矿,844.6,200.0,2000.0
INV-00968,2026-09-15,WH-03,黑龙江多宝山,钼精矿,356.9,100.0,800.0
INV-00969,2026-09-15,WH-04,贵州贞丰,金矿石,473.5,100.0,1000.0
INV-00970,2026-09-15,WH-04,贵州贞丰,锌精矿,943.3,300.0,2500.0
INV-00971,2026-09-15,WH-05,河南洛阳,银精矿,99.4,40.0,400.0
INV-00972,2026-09-15,WH-05,河南洛阳,钼精矿,272.4,80.0,600.0
INV-00973,2026-12-15,WH-01,福建上杭,金矿石,751.4,200.0,2000.0
INV-00974,2026-12-15,WH-01,福建上杭,铜精矿,930.0,300.0,3000.0
INV-00975,2026-12-15,WH-01,福建上杭,银精矿,78.9,50.0,500.0
INV-00976,2026-12-15,WH-02,新疆阿勒泰,金矿石,549.9,150.0,1500.0
INV-00977,2026-12-15,WH-02,新疆阿勒泰,铜精矿,1231.2,250.0,2500.0
INV-00978,2026-12-15,WH-02,新疆阿勒泰,锌精矿,1606.6,400.0,4000.0
INV-00979,2026-12-15,WH-03,黑龙江多宝山,铜精矿,679.5,200.0,2000.0
INV-00980,2026-12-15,WH-03,黑龙江多宝山,钼精矿,172.3,100.0,800.0
INV-00981,2026-12-15,WH-04,贵州贞丰,金矿石,355.0,100.0,1000.0
INV-00982,2026-12-15,WH-04,贵州贞丰,锌精矿,811.0,300.0,2500.0
INV-00983,2026-12-15,WH-05,河南洛阳,银精矿,39.3,40.0,400.0
INV-00984,2026-12-15,WH-05,河南洛阳,钼精矿,200.8,80.0,600.0
INV-00985,2027-03-15,WH-01,福建上杭,金矿石,562.0,200.0,2000.0
INV-00986,2027-03-15,WH-01,福建上杭,铜精矿,965.0,300.0,3000.0
INV-00987,2027-03-15,WH-01,福建上杭,银精矿,66.2,50.0,500.0
INV-00988,2027-03-15,WH-02,新疆阿勒泰,金矿石,386.3,150.0,1500.0
INV-00989,2027-03-15,WH-02,新疆阿勒泰,铜精矿,800.3,250.0,2500.0
INV-00990,2027-03-15,WH-02,新疆阿勒泰,锌精矿,1335.3,400.0,4000.0
INV-00991,2027-03-15,WH-03,黑龙江多宝山,铜精矿,482.8,200.0,2000.0
INV-00992,2027-03-15,WH-03,黑龙江多宝山,钼精矿,94.8,100.0,800.0
INV-00993,2027-03-15,WH-04,贵州贞丰,金矿石,247.3,100.0,1000.0
INV-00994,2027-03-15,WH-04,贵州贞丰,锌精矿,644.5,300.0,2500.0
INV-00995,2027-03-15,WH-05,河南洛阳,银精矿,46.9,40.0,400.0
INV-00996,2027-03-15,WH-05,河南洛阳,钼精矿,160.4,80.0,600.0
INV-00997,2027-06-15,WH-01,福建上杭,金矿石,872.0,200.0,2000.0
INV-00998,2027-06-15,WH-01,福建上杭,铜精矿,1208.1,300.0,3000.0
INV-00999,2027-06-15,WH-01,福建上杭,银精矿,124.2,50.0,500.0
INV-01000,2027-06-15,WH-02,新疆阿勒泰,金矿石,479.2,150.0,1500.0
INV-01001,2027-06-15,WH-02,新疆阿勒泰,铜精矿,1265.5,250.0,2500.0
INV-01002,2027-06-15,WH-02,新疆阿勒泰,锌精矿,1728.5,400.0,4000.0
INV-01003,2027-06-15,WH-03,黑龙江多宝山,铜精矿,820.6,200.0,2000.0
INV-01004,2027-06-15,WH-03,黑龙江多宝山,钼精矿,264.9,100.0,800.0
INV-01005,2027-06-15,WH-04,贵州贞丰,金矿石,506.8,100.0,1000.0
INV-01006,2027-06-15,WH-04,贵州贞丰,锌精矿,988.1,300.0,2500.0
INV-01007,2027-06-15,WH-05,河南洛阳,银精矿,84.2,40.0,400.0
INV-01008,2027-06-15,WH-05,河南洛阳,钼精矿,322.9,80.0,600.0
INV-01009,2026-10-15,WH-01,福建上杭,金矿石,772.0,200.0,2000.0
INV-01010,2026-10-15,WH-01,福建上杭,铜精矿,1301.6,300.0,3000.0
INV-01011,2026-10-15,WH-01,福建上杭,银精矿,130.3,50.0,500.0
INV-01012,2026-10-15,WH-02,新疆阿勒泰,金矿石,530.5,150.0,1500.0
INV-01013,2026-10-15,WH-02,新疆阿勒泰,铜精矿,1086.6,250.0,2500.0
INV-01014,2026-10-15,WH-02,新疆阿勒泰,锌精矿,1841.4,400.0,4000.0
INV-01015,2026-10-15,WH-03,黑龙江多宝山,铜精矿,850.2,200.0,2000.0
INV-01016,2026-10-15,WH-03,黑龙江多宝山,钼精矿,317.6,100.0,800.0
INV-01017,2026-10-15,WH-04,贵州贞丰,金矿石,482.0,100.0,1000.0
INV-01018,2026-10-15,WH-04,贵州贞丰,锌精矿,980.8,300.0,2500.0
INV-01019,2026-10-15,WH-05,河南洛阳,银精矿,106.5,40.0,400.0
INV-01020,2026-10-15,WH-05,河南洛阳,钼精矿,311.9,80.0,600.0
INV-01021,2027-01-15,WH-01,福建上杭,金矿石,705.5,200.0,2000.0
INV-01022,2027-01-15,WH-01,福建上杭,铜精矿,856.9,300.0,3000.0
INV-01023,2027-01-15,WH-01,福建上杭,银精矿,94.5,50.0,500.0
INV-01024,2027-01-15,WH-02,新疆阿勒泰,金矿石,559.1,150.0,1500.0
INV-01025,2027-01-15,WH-02,新疆阿勒泰,铜精矿,1194.2,250.0,2500.0
INV-01026,2027-01-15,WH-02,新疆阿勒泰,锌精矿,1680.9,400.0,4000.0
INV-01027,2027-01-15,WH-03,黑龙江多宝山,铜精矿,644.3,200.0,2000.0
INV-01028,2027-01-15,WH-03,黑龙江多宝山,钼精矿,153.4,100.0,800.0
INV-01029,2027-01-15,WH-04,贵州贞丰,金矿石,407.0,100.0,1000.0
INV-01030,2027-01-15,WH-04,贵州贞丰,锌精矿,979.6,300.0,2500.0
INV-01031,2027-01-15,WH-05,河南洛阳,银精矿,37.3,40.0,400.0
INV-01032,2027-01-15,WH-05,河南洛阳,钼精矿,243.8,80.0,600.0
INV-01033,2027-04-15,WH-01,福建上杭,金矿石,597.4,200.0,2000.0
INV-01034,2027-04-15,WH-01,福建上杭,铜精矿,905.1,300.0,3000.0
INV-01035,2027-04-15,WH-01,福建上杭,银精矿,59.9,50.0,500.0
INV-01036,2027-04-15,WH-02,新疆阿勒泰,金矿石,357.1,150.0,1500.0
INV-01037,2027-04-15,WH-02,新疆阿勒泰,铜精矿,933.1,250.0,2500.0
INV-01038,2027-04-15,WH-02,新疆阿勒泰,锌精矿,1462.0,400.0,4000.0
INV-01039,2027-04-15,WH-03,黑龙江多宝山,铜精矿,485.5,200.0,2000.0
INV-01040,2027-04-15,WH-03,黑龙江多宝山,钼精矿,76.9,100.0,800.0
INV-01041,2027-04-15,WH-04,贵州贞丰,金矿石,307.4,100.0,1000.0
INV-01042,2027-04-15,WH-04,贵州贞丰,锌精矿,784.2,300.0,2500.0
INV-01043,2027-04-15,WH-05,河南洛阳,银精矿,38.8,40.0,400.0
INV-01044,2027-04-15,WH-05,河南洛阳,钼精矿,138.8,80.0,600.0
INV-01045,2027-07-15,WH-01,福建上杭,金矿石,975.6,200.0,2000.0
INV-01046,2027-07-15,WH-01,福建上杭,铜精矿,1536.5,300.0,3000.0
INV-01047,2027-07-15,WH-01,福建上杭,银精矿,124.3,50.0,500.0
INV-01048,2027-07-15,WH-02,新疆阿勒泰,金矿石,518.8,150.0,1500.0
INV-01049,2027-07-15,WH-02,新疆阿勒泰,铜精矿,1106.6,250.0,2500.0
INV-01050,2027-07-15,WH-02,新疆阿勒泰,锌精矿,1821.5,400.0,4000.0
INV-01051,2027-07-15,WH-03,黑龙江多宝山,铜精矿,795.6,200.0,2000.0
INV-01052,2027-07-15,WH-03,黑龙江多宝山,钼精矿,224.4,100.0,800.0
INV-01053,2027-07-15,WH-04,贵州贞丰,金矿石,456.7,100.0,1000.0
INV-01054,2027-07-15,WH-04,贵州贞丰,锌精矿,1153.2,300.0,2500.0
INV-01055,2027-07-15,WH-05,河南洛阳,银精矿,75.9,40.0,400.0
INV-01056,2027-07-15,WH-05,河南洛阳,钼精矿,298.1,80.0,600.0
INV-01057,2026-11-15,WH-01,福建上杭,金矿石,900.1,200.0,2000.0
INV-01058,2026-11-15,WH-01,福建上杭,铜精矿,1092.2,300.0,3000.0
INV-01059,2026-11-15,WH-01,福建上杭,银精矿,140.1,50.0,500.0
INV-01060,2026-11-15,WH-02,新疆阿勒泰,金矿石,524.6,150.0,1500.0
INV-01061,2026-11-15,WH-02,新疆阿勒泰,铜精矿,1070.4,250.0,2500.0
INV-01062,2026-11-15,WH-02,新疆阿勒泰,锌精矿,1979.7,400.0,4000.0
INV-01063,2026-11-15,WH-03,黑龙江多宝山,铜精矿,677.1,200.0,2000.0
INV-01064,2026-11-15,WH-03,黑龙江多宝山,钼精矿,332.3,100.0,800.0
INV-01065,2026-11-15,WH-04,贵州贞丰,金矿石,383.9,100.0,1000.0
INV-01066,2026-11-15,WH-04,贵州贞丰,锌精矿,1009.6,300.0,2500.0
INV-01067,2026-11-15,WH-05,河南洛阳,银精矿,102.9,40.0,400.0
INV-01068,2026-11-15,WH-05,河南洛阳,钼精矿,241.8,80.0,600.0
INV-01069,2027-02-15,WH-01,福建上杭,金矿石,741.5,200.0,2000.0
INV-01070,2027-02-15,WH-01,福建上杭,铜精矿,1045.0,300.0,3000.0
INV-01071,2027-02-15,WH-01,福建上杭,银精矿,75.5,50.0,500.0
INV-01072,2027-02-15,WH-02,新疆阿勒泰,金矿石,522.7,150.0,1500.0
INV-01073,2027-02-15,WH-02,新疆阿勒泰,铜精矿,973.2,250.0,2500.0
INV-01074,2027-02-15,WH-02,新疆阿勒泰,锌精矿,1435.7,400.0,4000.0
INV-01075,2027-02-15,WH-03,黑龙江多宝山,铜精矿,639.3,200.0,2000.0
INV-01076,2027-02-15,WH-03,黑龙江多宝山,钼精矿,198.2,100.0,800.0
INV-01077,2027-02-15,WH-04,贵州贞丰,金矿石,357.0,100.0,1000.0
INV-01078,2027-02-15,WH-04,贵州贞丰,锌精矿,770.7,300.0,2500.0
INV-01079,2027-02-15,WH-05,河南洛阳,银精矿,44.8,40.0,400.0
INV-01080,2027-02-15,WH-05,河南洛阳,钼精矿,235.1,80.0,600.0
INV-01081,2027-05-15,WH-01,福建上杭,金矿石,655.7,200.0,2000.0
INV-01082,2027-05-15,WH-01,福建上杭,铜精矿,820.1,300.0,3000.0
INV-01083,2027-05-15,WH-01,福建上杭,银精矿,60.5,50.0,500.0
INV-01084,2027-05-15,WH-02,新疆阿勒泰,金矿石,413.6,150.0,1500.0
INV-01085,2027-05-15,WH-02,新疆阿勒泰,铜精矿,1013.0,250.0,2500.0
INV-01086,2027-05-15,WH-02,新疆阿勒泰,锌精矿,1575.6,400.0,4000.0
INV-01087,2027-05-15,WH-03,黑龙江多宝山,铜精矿,587.3,200.0,2000.0
INV-01088,2027-05-15,WH-03,黑龙江多宝山,钼精矿,83.8,100.0,800.0
INV-01089,2027-05-15,WH-04,贵州贞丰,金矿石,260.1,100.0,1000.0
INV-01090,2027-05-15,WH-04,贵州贞丰,锌精矿,696.9,300.0,2500.0
INV-01091,2027-05-15,WH-05,河南洛阳,银精矿,46.9,40.0,400.0
INV-01092,2027-05-15,WH-05,河南洛阳,钼精矿,146.4,80.0,600.0
INV-01093,2027-08-15,WH-01,福建上杭,金矿石,854.4,200.0,2000.0
INV-01094,2027-08-15,WH-01,福建上杭,铜精矿,1556.7,300.0,3000.0
INV-01095,2027-08-15,WH-01,福建上杭,银精矿,98.5,50.0,500.0
INV-01096,2027-08-15,WH-02,新疆阿勒泰,金矿石,498.4,150.0,1500.0
INV-01097,2027-08-15,WH-02,新疆阿勒泰,铜精矿,1150.3,250.0,2500.0
INV-01098,2027-08-15,WH-02,新疆阿勒泰,锌精矿,1701.6,400.0,4000.0
INV-01099,2027-08-15,WH-03,黑龙江多宝山,铜精矿,810.6,200.0,2000.0
INV-01100,2027-08-15,WH-03,黑龙江多宝山,钼精矿,222.6,100.0,800.0
INV-01101,2027-08-15,WH-04,贵州贞丰,金矿石,550.1,100.0,1000.0
INV-01102,2027-08-15,WH-04,贵州贞丰,锌精矿,1187.2,300.0,2500.0
INV-01103,2027-08-15,WH-05,河南洛阳,银精矿,81.5,40.0,400.0
INV-01104,2027-08-15,WH-05,河南洛阳,钼精矿,277.5,80.0,600.0
INV-01105,2026-12-15,WH-01,福建上杭,金矿石,821.1,200.0,2000.0
INV-01106,2026-12-15,WH-01,福建上杭,铜精矿,1243.4,300.0,3000.0
INV-01107,2026-12-15,WH-01,福建上杭,银精矿,125.0,50.0,500.0
INV-01108,2026-12-15,WH-02,新疆阿勒泰,金矿石,610.9,150.0,1500.0
INV-01109,2026-12-15,WH-02,新疆阿勒泰,铜精矿,857.8,250.0,2500.0
INV-01110,2026-12-15,WH-02,新疆阿勒泰,锌精矿,1600.6,400.0,4000.0
INV-01111,2026-12-15,WH-03,黑龙江多宝山,铜精矿,842.3,200.0,2000.0
INV-01112,2026-12-15,WH-03,黑龙江多宝山,钼精矿,400.3,100.0,800.0
INV-01113,2026-12-15,WH-04,贵州贞丰,金矿石,476.6,100.0,1000.0
INV-01114,2026-12-15,WH-04,贵州贞丰,锌精矿,1291.6,300.0,2500.0
INV-01115,2026-12-15,WH-05,河南洛阳,银精矿,90.3,40.0,400.0
INV-01116,2026-12-15,WH-05,河南洛阳,钼精矿,319.0,80.0,600.0
INV-01117,2027-03-15,WH-01,福建上杭,金矿石,626.4,200.0,2000.0
INV-01118,2027-03-15,WH-01,福建上杭,铜精矿,916.7,300.0,3000.0
INV-01119,2027-03-15,WH-01,福建上杭,银精矿,91.1,50.0,500.0
INV-01120,2027-03-15,WH-02,新疆阿勒泰,金矿石,551.1,150.0,1500.0
INV-01121,2027-03-15,WH-02,新疆阿勒泰,铜精矿,1139.2,250.0,2500.0
INV-01122,2027-03-15,WH-02,新疆阿勒泰,锌精矿,1650.9,400.0,4000.0
INV-01123,2027-03-15,WH-03,黑龙江多宝山,铜精矿,569.7,200.0,2000.0
INV-01124,2027-03-15,WH-03,黑龙江多宝山,钼精矿,186.1,100.0,800.0
INV-01125,2027-03-15,WH-04,贵州贞丰,金矿石,309.8,100.0,1000.0
INV-01126,2027-03-15,WH-04,贵州贞丰,锌精矿,967.2,300.0,2500.0
INV-01127,2027-03-15,WH-05,河南洛阳,银精矿,37.2,40.0,400.0
INV-01128,2027-03-15,WH-05,河南洛阳,钼精矿,209.1,80.0,600.0
INV-01129,2027-06-15,WH-01,福建上杭,金矿石,548.2,200.0,2000.0
INV-01130,2027-06-15,WH-01,福建上杭,铜精矿,858.5,300.0,3000.0
INV-01131,2027-06-15,WH-01,福建上杭,银精矿,55.8,50.0,500.0
INV-01132,2027-06-15,WH-02,新疆阿勒泰,金矿石,387.6,150.0,1500.0
INV-01133,2027-06-15,WH-02,新疆阿勒泰,铜精矿,832.5,250.0,2500.0
INV-01134,2027-06-15,WH-02,新疆阿勒泰,锌精矿,1243.6,400.0,4000.0
INV-01135,2027-06-15,WH-03,黑龙江多宝山,铜精矿,647.5,200.0,2000.0
INV-01136,2027-06-15,WH-03,黑龙江多宝山,钼精矿,100.7,100.0,800.0
INV-01137,2027-06-15,WH-04,贵州贞丰,金矿石,307.7,100.0,1000.0
INV-01138,2027-06-15,WH-04,贵州贞丰,锌精矿,707.4,300.0,2500.0
INV-01139,2027-06-15,WH-05,河南洛阳,银精矿,36.3,40.0,400.0
INV-01140,2027-06-15,WH-05,河南洛阳,钼精矿,157.9,80.0,600.0
INV-01141,2027-09-15,WH-01,福建上杭,金矿石,830.3,200.0,2000.0
INV-01142,2027-09-15,WH-01,福建上杭,铜精矿,1315.9,300.0,3000.0
INV-01143,2027-09-15,WH-01,福建上杭,银精矿,129.2,50.0,500.0
INV-01144,2027-09-15,WH-02,新疆阿勒泰,金矿石,564.3,150.0,1500.0
INV-01145,2027-09-15,WH-02,新疆阿勒泰,铜精矿,1248.2,250.0,2500.0
INV-01146,2027-09-15,WH-02,新疆阿勒泰,锌精矿,1713.6,400.0,4000.0
INV-01147,2027-09-15,WH-03,黑龙江多宝山,铜精矿,772.4,200.0,2000.0
INV-01148,2027-09-15,WH-03,黑龙江多宝山,钼精矿,274.8,100.0,800.0
INV-01149,2027-09-15,WH-04,贵州贞丰,金矿石,423.7,100.0,1000.0
INV-01150,2027-09-15,WH-04,贵州贞丰,锌精矿,1042.6,300.0,2500.0
INV-01151,2027-09-15,WH-05,河南洛阳,银精矿,70.1,40.0,400.0
INV-01152,2027-09-15,WH-05,河南洛阳,钼精矿,324.2,80.0,600.0
INV-01153,2027-01-15,WH-01,福建上杭,金矿石,795.3,200.0,2000.0
INV-01154,2027-01-15,WH-01,福建上杭,铜精矿,1097.9,300.0,3000.0
INV-01155,2027-01-15,WH-01,福建上杭,银精矿,112.2,50.0,500.0
INV-01156,2027-01-15,WH-02,新疆阿勒泰,金矿石,537.5,150.0,1500.0
INV-01157,2027-01-15,WH-02,新疆阿勒泰,铜精矿,970.0,250.0,2500.0
INV-01158,2027-01-15,WH-02,新疆阿勒泰,锌精矿,1658.1,400.0,4000.0
INV-01159,2027-01-15,WH-03,黑龙江多宝山,铜精矿,815.3,200.0,2000.0
INV-01160,2027-01-15,WH-03,黑龙江多宝山,钼精矿,412.7,100.0,800.0
INV-01161,2027-01-15,WH-04,贵州贞丰,金矿石,445.0,100.0,1000.0
INV-01162,2027-01-15,WH-04,贵州贞丰,锌精矿,1272.2,300.0,2500.0
INV-01163,2027-01-15,WH-05,河南洛阳,银精矿,98.2,40.0,400.0
INV-01164,2027-01-15,WH-05,河南洛阳,钼精矿,250.6,80.0,600.0
INV-01165,2027-04-15,WH-01,福建上杭,金矿石,677.9,200.0,2000.0
INV-01166,2027-04-15,WH-01,福建上杭,铜精矿,1103.8,300.0,3000.0
INV-01167,2027-04-15,WH-01,福建上杭,银精矿,88.7,50.0,500.0
INV-01168,2027-04-15,WH-02,新疆阿勒泰,金矿石,500.3,150.0,1500.0
INV-01169,2027-04-15,WH-02,新疆阿勒泰,铜精矿,1124.4,250.0,2500.0
INV-01170,2027-04-15,WH-02,新疆阿勒泰,锌精矿,1349.4,400.0,4000.0
INV-01171,2027-04-15,WH-03,黑龙江多宝山,铜精矿,657.6,200.0,2000.0
INV-01172,2027-04-15,WH-03,黑龙江多宝山,钼精矿,211.8,100.0,800.0
INV-01173,2027-04-15,WH-04,贵州贞丰,金矿石,310.1,100.0,1000.0
INV-01174,2027-04-15,WH-04,贵州贞丰,锌精矿,950.9,300.0,2500.0
INV-01175,2027-04-15,WH-05,河南洛阳,银精矿,36.5,40.0,400.0
INV-01176,2027-04-15,WH-05,河南洛阳,钼精矿,200.4,80.0,600.0
INV-01177,2027-07-15,WH-01,福建上杭,金矿石,511.9,200.0,2000.0
INV-01178,2027-07-15,WH-01,福建上杭,铜精矿,767.2,300.0,3000.0
INV-01179,2027-07-15,WH-01,福建上杭,银精矿,60.8,50.0,500.0
INV-01180,2027-07-15,WH-02,新疆阿勒泰,金矿石,427.0,150.0,1500.0
INV-01181,2027-07-15,WH-02,新疆阿勒泰,铜精矿,938.1,250.0,2500.0
INV-01182,2027-07-15,WH-02,新疆阿勒泰,锌精矿,1338.0,400.0,4000.0
INV-01183,2027-07-15,WH-03,黑龙江多宝山,铜精矿,604.4,200.0,2000.0
INV-01184,2027-07-15,WH-03,黑龙江多宝山,钼精矿,105.6,100.0,800.0
INV-01185,2027-07-15,WH-04,贵州贞丰,金矿石,298.1,100.0,1000.0
INV-01186,2027-07-15,WH-04,贵州贞丰,锌精矿,776.9,300.0,2500.0
INV-01187,2027-07-15,WH-05,河南洛阳,银精矿,49.4,40.0,400.0
INV-01188,2027-07-15,WH-05,河南洛阳,钼精矿,146.5,80.0,600.0
INV-01189,2027-10-15,WH-01,福建上杭,金矿石,784.9,200.0,2000.0
INV-01190,2027-10-15,WH-01,福建上杭,铜精矿,1175.8,300.0,3000.0
INV-01191,2027-10-15,WH-01,福建上杭,银精矿,116.8,50.0,500.0
INV-01192,2027-10-15,WH-02,新疆阿勒泰,金矿石,507.2,150.0,1500.0
INV-01193,2027-10-15,WH-02,新疆阿勒泰,铜精矿,1058.1,250.0,2500.0
INV-01194,2027-10-15,WH-02,新疆阿勒泰,锌精矿,1904.7,400.0,4000.0
INV-01195,2027-10-15,WH-03,黑龙江多宝山,铜精矿,797.4,200.0,2000.0
INV-01196,2027-10-15,WH-03,黑龙江多宝山,钼精矿,254.0,100.0,800.0
INV-01197,2027-10-15,WH-04,贵州贞丰,金矿石,412.7,100.0,1000.0
INV-01198,2027-10-15,WH-04,贵州贞丰,锌精矿,1005.7,300.0,2500.0
INV-01199,2027-10-15,WH-05,河南洛阳,银精矿,81.3,40.0,400.0
INV-01200,2027-10-15,WH-05,河南洛阳,钼精矿,280.4,80.0,600.0
INV-01201,2027-02-15,WH-01,福建上杭,金矿石,982.1,200.0,2000.0
INV-01202,2027-02-15,WH-01,福建上杭,铜精矿,1269.4,300.0,3000.0
INV-01203,2027-02-15,WH-01,福建上杭,银精矿,111.0,50.0,500.0
INV-01204,2027-02-15,WH-02,新疆阿勒泰,金矿石,692.3,150.0,1500.0
INV-01205,2027-02-15,WH-02,新疆阿勒泰,铜精矿,1027.3,250.0,2500.0
INV-01206,2027-02-15,WH-02,新疆阿勒泰,锌精矿,1684.4,400.0,4000.0
INV-01207,2027-02-15,WH-03,黑龙江多宝山,铜精矿,888.8,200.0,2000.0
INV-01208,2027-02-15,WH-03,黑龙江多宝山,钼精矿,361.1,100.0,800.0
INV-01209,2027-02-15,WH-04,贵州贞丰,金矿石,391.6,100.0,1000.0
INV-01210,2027-02-15,WH-04,贵州贞丰,锌精矿,1227.3,300.0,2500.0
INV-01211,2027-02-15,WH-05,河南洛阳,银精矿,106.9,40.0,400.0
INV-01212,2027-02-15,WH-05,河南洛阳,钼精矿,246.8,80.0,600.0
INV-01213,2027-05-15,WH-01,福建上杭,金矿石,748.8,200.0,2000.0
INV-01214,2027-05-15,WH-01,福建上杭,铜精矿,1095.3,300.0,3000.0
INV-01215,2027-05-15,WH-01,福建上杭,银精矿,81.9,50.0,500.0
INV-01216,2027-05-15,WH-02,新疆阿勒泰,金矿石,558.9,150.0,1500.0
INV-01217,2027-05-15,WH-02,新疆阿勒泰,铜精矿,1090.9,250.0,2500.0
INV-01218,2027-05-15,WH-02,新疆阿勒泰,锌精矿,1368.2,400.0,4000.0
INV-01219,2027-05-15,WH-03,黑龙江多宝山,铜精矿,717.4,200.0,2000.0
INV-01220,2027-05-15,WH-03,黑龙江多宝山,钼精矿,175.4,100.0,800.0
INV-01221,2027-05-15,WH-04,贵州贞丰,金矿石,304.4,100.0,1000.0
INV-01222,2027-05-15,WH-04,贵州贞丰,锌精矿,787.7,300.0,2500.0
INV-01223,2027-05-15,WH-05,河南洛阳,银精矿,34.9,40.0,400.0
INV-01224,2027-05-15,WH-05,河南洛阳,钼精矿,208.4,80.0,600.0
INV-01225,2027-08-15,WH-01,福建上杭,金矿石,566.5,200.0,2000.0
INV-01226,2027-08-15,WH-01,福建上杭,铜精矿,921.9,300.0,3000.0
INV-01227,2027-08-15,WH-01,福建上杭,银精矿,64.5,50.0,500.0
INV-01228,2027-08-15,WH-02,新疆阿勒泰,金矿石,345.2,150.0,1500.0
INV-01229,2027-08-15,WH-02,新疆阿勒泰,铜精矿,972.8,250.0,2500.0
INV-01230,2027-08-15,WH-02,新疆阿勒泰,锌精矿,1528.8,400.0,4000.0
INV-01231,2027-08-15,WH-03,黑龙江多宝山,铜精矿,618.2,200.0,2000.0
INV-01232,2027-08-15,WH-03,黑龙江多宝山,钼精矿,105.9,100.0,800.0
INV-01233,2027-08-15,WH-04,贵州贞丰,金矿石,259.5,100.0,1000.0
INV-01234,2027-08-15,WH-04,贵州贞丰,锌精矿,723.7,300.0,2500.0
INV-01235,2027-08-15,WH-05,河南洛阳,银精矿,44.1,40.0,400.0
INV-01236,2027-08-15,WH-05,河南洛阳,钼精矿,151.8,80.0,600.0
INV-01237,2027-11-15,WH-01,福建上杭,金矿石,953.6,200.0,2000.0
INV-01238,2027-11-15,WH-01,福建上杭,铜精矿,1450.0,300.0,3000.0
INV-01239,2027-11-15,WH-01,福建上杭,银精矿,101.1,50.0,500.0
INV-01240,2027-11-15,WH-02,新疆阿勒泰,金矿石,638.0,150.0,1500.0
INV-01241,2027-11-15,WH-02,新疆阿勒泰,铜精矿,978.4,250.0,2500.0
INV-01242,2027-11-15,WH-02,新疆阿勒泰,锌精矿,1775.5,400.0,4000.0
INV-01243,2027-11-15,WH-03,黑龙江多宝山,铜精矿,686.7,200.0,2000.0
INV-01244,2027-11-15,WH-03,黑龙江多宝山,钼精矿,257.4,100.0,800.0
INV-01245,2027-11-15,WH-04,贵州贞丰,金矿石,551.9,100.0,1000.0
INV-01246,2027-11-15,WH-04,贵州贞丰,锌精矿,992.8,300.0,2500.0
INV-01247,2027-11-15,WH-05,河南洛阳,银精矿,84.2,40.0,400.0
