order_id,order_date,customer_id,product_category,quantity_tons,unit_price,total_amount,region,status
ORD-04729,2029-03-22,CUST-006,锌精矿,447.0,16896.30,7552646.10,华东,已完成
ORD-04730,2029-03-25,CUST-034,钼精矿,98.7,288559.19,28480792.05,西北,已完成
ORD-04731,2029-04-01,CUST-020,金矿石,176.4,346175.22,61065308.81,东北,已完成
ORD-04732,2029-04-05,CUST-043,铜精矿,210.5,46614.61,9812375.40,华东,已取消
ORD-04733,2029-04-08,CUST-013,银精矿,56.1,4403028.15,247009879.22,华南,已完成
ORD-04734,2029-04-12,CUST-036,锌精矿,351.9,19576.30,6888899.97,华北,已完成
ORD-04735,2029-04-15,CUST-001,钼精矿,81.0,373345.79,30241008.99,西南,已完成
ORD-04736,2029-04-18,CUST-028,金矿石,238.1,423224.84,100769834.40,华东,进行中
ORD-04737,2029-04-22,CUST-047,铜精矿,244.3,53015.27,12951630.46,华南,已完成
ORD-04738,2029-04-25,CUST-010,银精矿,27.8,4836927.94,134466596.73,西北,已完成
ORD-04739,2029-05-01,CUST-023,锌精矿,412.9,21939.92,9058992.97,华东,已完成
ORD-04740,2029-05-05,CUST-038,钼精矿,89.8,359330.91,32267915.72,东北,已完成
ORD-04741,2029-05-08,CUST-017,金矿石,200.1,391869.65,78413116.97,华北,已完成
ORD-04742,2029-05-12,CUST-045,铜精矿,303.4,49688.18,15075393.81,西南,已完成
ORD-04743,2029-05-15,CUST-004,银精矿,51.2,3983323.12,203946143.74,华东,已完成
ORD-04744,2029-05-18,CUST-032,锌精矿,436.3,21266.17,9278429.97,华南,进行中
ORD-04745,2029-05-22,CUST-026,钼精矿,101.0,370960.65,37467025.65,华北,已完成
ORD-04746,2029-05-25,CUST-040,金矿石,163.2,432805.06,70633785.79,西南,已完成
ORD-04747,2029-06-01,CUST-024,铜精矿,245.5,47570.75,11678619.12,华东,已取消
ORD-04748,2029-06-05,CUST-049,银精矿,43.0,3699637.76,159084423.68,东北,已完成
ORD-04749,2029-06-08,CUST-030,锌精矿,447.9,21212.77,9501199.68,西北,已完成
ORD-04750,2029-06-12,CUST-007,钼精矿,75.7,298131.19,22568531.08,华南,已完成
ORD-04751,2029-06-15,CUST-015,金矿石,258.4,393391.60,101652389.44,华东,已完成
ORD-04752,2029-06-18,CUST-042,铜精矿,264.5,51951.76,13741240.52,华北,已完成
ORD-04753,2029-06-22,CUST-021,银精矿,34.7,4752553.25,164913597.78,西南,进行中
ORD-04754,2029-06-25,CUST-008,锌精矿,517.9,19268.63,9979223.48,华南,已完成
ORD-04755,2029-07-01,CUST-035,钼精矿,125.0,306668.48,38333560.00,华东,已完成
ORD-04756,2029-07-05,CUST-012,金矿石,162.8,435858.80,70957812.64,东北,已完成
ORD-04757,2029-07-08,CUST-044,铜精矿,271.4,47982.23,13022377.22,西北,已完成
ORD-04758,2029-07-12,CUST-003,银精矿,62.7,4159005.71,260769658.02,华东,已完成
ORD-04759,2029-07-15,CUST-018,锌精矿,341.6,19243.63,6573624.01,华北,已取消
ORD-04760,2029-07-18,CUST-029,钼精矿,88.5,361241.43,31969866.55,华南,已完成
ORD-04761,2029-07-22,CUST-046,金矿石,219.7,426010.14,93594427.76,西南,已完成
ORD-04762,2029-07-25,CUST-011,铜精矿,344.1,52025.57,17901998.64,华东,已完成
ORD-04763,2029-08-01,CUST-037,银精矿,55.4,3831312.76,212254726.90,华南,已完成
ORD-04764,2029-08-05,CUST-019,锌精矿,458.5,17105.82,7843018.47,西北,进行中
ORD-04765,2029-08-08,CUST-033,钼精矿,89.8,336921.33,30255535.43,东北,已完成
ORD-04766,2029-08-12,CUST-005,金矿石,245.3,423651.11,103921617.28,华北,已完成
ORD-04767,2029-08-15,CUST-027,铜精矿,244.4,57377.47,14023053.67,华东,已完成
ORD-04768,2029-08-18,CUST-048,银精矿,38.1,4522692.02,172314565.96,西南,已完成
ORD-04769,2029-08-22,CUST-014,锌精矿,406.4,18940.99,7697618.34,华南,已完成
ORD-04770,2029-08-25,CUST-039,钼精矿,114.7,371652.66,42628560.10,华东,已完成
ORD-04771,2029-09-01,CUST-002,金矿石,203.6,350797.70,71422411.72,华东,已完成
ORD-04772,2029-09-05,CUST-031,铜精矿,364.4,53494.44,19493373.94,东北,已取消
ORD-04773,2029-09-08,CUST-016,银精矿,47.3,4171397.42,197307097.97,华北,已完成
ORD-04774,2029-09-12,CUST-025,锌精矿,342.8,20355.70,6977933.96,西南,已完成
ORD-04775,2029-09-15,CUST-009,钼精矿,101.0,338905.90,34229495.90,华南,进行中
ORD-04776,2029-09-18,CUST-041,金矿石,267.2,361952.32,96713659.90,西北,已完成
ORD-04777,2029-09-22,CUST-006,铜精矿,248.3,45258.00,11237561.40,华东,已完成
ORD-04778,2029-09-25,CUST-034,银精矿,59.1,4928557.20,291277730.52,华南,已完成
ORD-04779,2029-10-01,CUST-020,锌精矿,449.4,15809.86,7104951.08,华北,已完成
ORD-04780,2029-10-05,CUST-043,钼精矿,86.0,285323.72,24537839.92,华东,已完成
ORD-04781,2029-10-08,CUST-013,金矿石,188.7,396725.87,74862171.67,东北,已完成
ORD-04782,2029-10-12,CUST-036,铜精矿,287.1,50733.99,14565728.53,西南,已完成
ORD-04783,2029-10-15,CUST-001,银精矿,57.4,4357016.05,250092721.27,华东,进行中
ORD-04784,2029-10-18,CUST-028,锌精矿,399.8,18538.72,7411780.26,华南,已完成
ORD-04785,2029-10-22,CUST-047,钼精矿,119.1,371869.08,44289607.43,西北,已完成
ORD-04786,2029-10-25,CUST-010,金矿石,211.7,444005.85,93996038.44,华北,已完成
ORD-04787,2029-11-01,CUST-023,铜精矿,301.2,46414.33,13979996.20,华东,已完成
ORD-04788,2029-11-05,CUST-038,银精矿,42.3,4083418.32,172728594.94,西南,已完成
ORD-04789,2029-11-08,CUST-017,锌精矿,356.9,20012.45,7142443.41,东北,已取消
ORD-04790,2029-11-12,CUST-045,钼精矿,81.7,314495.70,25694298.69,华南,已完成
ORD-04791,2029-11-15,CUST-004,金矿石,267.1,353817.95,94504774.45,华东,已完成
ORD-04792,2029-11-18,CUST-032,铜精矿,242.7,57713.84,14007148.97,华北,已完成
ORD-04793,2029-11-22,CUST-026,银精矿,56.1,3804995.73,213460260.45,西北,进行中
ORD-04794,2029-11-25,CUST-040,锌精矿,471.5,16390.40,7728073.60,华南,已完成
ORD-04795,2029-11-28,CUST-024,钼精矿,114.6,287257.17,32919671.68,西南,已完成
ORD-04796,2029-11-28,CUST-049,金矿石,130.3,441660.11,57548312.33,东北,已完成
ORD-04797,2029-11-28,CUST-030,铜精矿,324.4,47537.56,15421184.46,华东,已完成
ORD-04798,2029-11-28,CUST-007,银精矿,40.0,4429752.85,177190114.00,华北,已完成
ORD-04799,2029-11-28,CUST-015,锌精矿,399.0,19008.83,7584523.17,华南,已完成
ORD-04800,2029-11-28,CUST-042,钼精矿,101.7,347457.32,35336409.44,西南,已完成
ORD-04801,2029-01-05,CUST-012,金矿石,147.4,452902.45,66757821.13,华东,已完成
ORD-04802,2029-01-08,CUST-035,铜精矿,339.5,53680.90,18224665.55,华南,已完成
ORD-04803,2029-01-12,CUST-007,银精矿,38.6,4311232.80,166413586.08,华北,已完成
ORD-04804,2029-01-15,CUST-021,锌精矿,526.4,18522.92,9750465.09,西南,进行中
ORD-04805,2029-01-18,CUST-042,钼精矿,93.1,377325.44,35128998.46,华东,已完成
ORD-04806,2029-01-22,CUST-018,金矿石,212.6,397098.39,84423117.71,西北,已完成
ORD-04807,2029-01-25,CUST-003,铜精矿,192.9,62106.25,11980295.62,华南,已取消
ORD-04808,2029-02-01,CUST-029,银精矿,67.0,3603507.25,241434985.75,华东,已完成
ORD-04809,2029-02-05,CUST-015,锌精矿,487.1,16343.55,7960943.21,东北,已完成
ORD-04810,2029-02-08,CUST-037,钼精矿,89.1,282188.65,25143008.71,华北,已完成
ORD-04811,2029-02-12,CUST-008,金矿石,198.2,347367.09,68848157.24,华南,进行中
ORD-04812,2029-02-15,CUST-044,铜精矿,241.8,52420.36,12675243.05,西南,已完成
ORD-04813,2029-02-20,CUST-022,银精矿,32.9,3926379.50,129177885.55,华东,已完成
ORD-04814,2029-02-25,CUST-011,锌精矿,444.1,18491.69,8212159.53,华北,已完成
ORD-04815,2029-03-01,CUST-033,钼精矿,104.4,286250.88,29884591.87,西北,已完成
ORD-04816,2029-03-05,CUST-019,金矿石,297.1,460115.10,136700196.21,华东,已完成
ORD-04817,2029-03-08,CUST-046,铜精矿,362.6,55051.19,19961561.49,东北,已取消
ORD-04818,2029-03-12,CUST-005,银精矿,55.7,4131934.18,230148733.83,华南,已完成
ORD-04819,2029-03-15,CUST-027,锌精矿,389.9,18000.55,7018414.44,西南,已完成
ORD-04820,2029-03-18,CUST-014,钼精矿,81.9,279724.94,22909472.59,华北,进行中
ORD-04821,2029-03-22,CUST-039,金矿石,203.2,428333.92,87037452.54,华东,已完成
ORD-04822,2029-03-25,CUST-002,铜精矿,303.0,58823.95,17823656.85,华南,已完成
ORD-04823,2029-04-01,CUST-031,银精矿,40.2,4031517.92,162067020.38,西北,已完成
ORD-04824,2029-04-05,CUST-016,锌精矿,337.7,18127.58,6121683.77,华东,已完成
ORD-04825,2029-04-08,CUST-048,钼精矿,86.4,352776.36,30479877.50,东北,已完成
ORD-04826,2029-04-12,CUST-009,金矿石,250.8,409522.84,102708328.27,华北,已完成
ORD-04827,2029-04-15,CUST-025,铜精矿,337.6,52934.77,17870778.35,西南,进行中
ORD-04828,2029-04-18,CUST-041,银精矿,60.2,3753833.57,225980780.91,华南,已完成
ORD-04829,2029-04-22,CUST-006,锌精矿,509.5,17640.12,8987641.14,华东,已完成
ORD-04830,2029-04-25,CUST-034,钼精矿,110.4,332680.06,36727878.62,西北,已完成
ORD-04831,2029-05-01,CUST-020,金矿石,159.6,417164.10,66579390.36,东北,已完成
ORD-04832,2029-05-05,CUST-043,铜精矿,206.7,55877.85,11549951.59,华东,已取消
ORD-04833,2029-05-08,CUST-013,银精矿,58.9,3930795.18,231523836.10,华南,已完成
ORD-04834,2029-05-12,CUST-036,锌精矿,349.6,20550.23,7184360.41,华北,已完成
ORD-04835,2029-05-15,CUST-001,钼精矿,77.5,374924.15,29056621.62,西南,已完成
ORD-04836,2029-05-18,CUST-028,金矿石,252.0,357796.24,90164652.48,华东,进行中
ORD-04837,2029-05-22,CUST-047,铜精矿,243.6,57993.30,14127167.88,华南,已完成
ORD-04838,2029-05-25,CUST-010,银精矿,33.7,4382210.05,147680478.69,西北,已完成
ORD-04839,2029-06-01,CUST-023,锌精矿,317.6,21608.19,6862761.14,华东,已完成
ORD-04840,2029-06-05,CUST-038,钼精矿,99.2,349068.67,34627612.06,东北,已完成
ORD-04841,2029-06-08,CUST-017,金矿石,233.7,391779.79,91558936.92,华北,已完成
ORD-04842,2029-06-12,CUST-045,铜精矿,372.8,59205.54,22071825.31,西南,已完成
ORD-04843,2029-06-15,CUST-004,银精矿,43.7,4644445.12,202962251.74,华东,已完成
ORD-04844,2029-06-18,CUST-032,锌精矿,405.2,17877.28,7243873.86,华南,进行中
ORD-04845,2029-06-22,CUST-026,钼精矿,117.1,300110.28,35142913.79,华北,已完成
ORD-04846,2029-06-25,CUST-040,金矿石,192.8,446002.09,85989202.95,西南,已完成
ORD-04847,2029-07-01,CUST-024,铜精矿,282.7,61989.49,17524428.82,华东,已取消
ORD-04848,2029-07-05,CUST-049,银精矿,42.6,3703344.32,157762468.03,东北,已完成
ORD-04849,2029-07-08,CUST-030,锌精矿,356.7,19135.12,6825497.30,西北,已完成
ORD-04850,2029-07-12,CUST-007,钼精矿,88.5,287599.57,25452561.95,华南,已完成
ORD-04851,2029-07-15,CUST-015,金矿石,241.2,395506.99,95396285.99,华东,已完成
ORD-04852,2029-07-18,CUST-042,铜精矿,263.3,55664.63,14656497.08,华北,已完成
ORD-04853,2029-07-22,CUST-021,银精矿,36.2,4299732.37,155650311.79,西南,进行中
ORD-04854,2029-07-25,CUST-008,锌精矿,484.1,21718.03,10513698.32,华南,已完成
ORD-04855,2029-08-01,CUST-035,钼精矿,103.2,308917.76,31880312.83,华东,已完成
ORD-04856,2029-08-05,CUST-012,金矿石,159.5,405135.31,64619081.95,东北,已完成
ORD-04857,2029-08-08,CUST-044,铜精矿,226.6,55674.98,12615950.47,西北,已完成
ORD-04858,2029-08-12,CUST-003,银精矿,61.8,3791417.23,234309584.81,华东,已完成
ORD-04859,2029-08-15,CUST-018,锌精矿,397.5,20147.26,8008535.85,华北,已取消
ORD-04860,2029-08-18,CUST-029,钼精矿,89.0,338654.36,30140238.04,华南,已完成
ORD-04861,2029-08-22,CUST-046,金矿石,169.1,423056.22,71538806.80,西南,已完成
ORD-04862,2029-08-25,CUST-011,铜精矿,332.4,61838.20,20555017.68,华东,已完成
ORD-04863,2029-09-01,CUST-037,银精矿,45.6,4711088.64,214825641.98,华南,已完成
ORD-04864,2029-09-05,CUST-019,锌精矿,478.3,17788.83,8508397.39,西北,进行中
ORD-04865,2029-09-08,CUST-033,钼精矿,95.6,294632.65,28166881.34,东北,已完成
ORD-04866,2029-09-12,CUST-005,金矿石,280.8,431988.67,121302418.54,华北,已完成
ORD-04867,2029-09-15,CUST-027,铜精矿,216.9,46850.20,10161808.38,华东,已完成
ORD-04868,2029-09-18,CUST-048,银精矿,38.6,3696879.73,142699557.58,西南,已完成
ORD-04869,2029-09-22,CUST-014,锌精矿,461.6,20046.45,9253441.32,华南,已完成
ORD-04870,2029-09-25,CUST-039,钼精矿,133.9,350335.43,46909914.08,华东,已完成
ORD-04871,2029-10-01,CUST-002,金矿石,222.1,423004.79,93949363.86,华东,已完成
ORD-04872,2029-10-05,CUST-031,铜精矿,342.3,54104.78,18520066.19,东北,已取消
ORD-04873,2029-10-08,CUST-016,银精矿,45.0,4177113.85,187970123.25,华北,已完成
ORD-04874,2029-10-12,CUST-025,锌精矿,356.1,17145.30,6105441.33,西南,已完成
ORD-04875,2029-10-15,CUST-009,钼精矿,103.5,369950.07,38289832.24,华南,进行中
ORD-04876,2029-10-18,CUST-041,金矿石,230.4,429204.22,98888652.29,西北,已完成
ORD-04877,2029-10-22,CUST-006,铜精矿,234.2,46799.03,10960332.83,华东,已完成
ORD-04878,2029-10-25,CUST-034,银精矿,63.9,4195501.80,268092565.02,华南,已完成
ORD-04879,2029-11-01,CUST-020,锌精矿,546.0,20071.76,10959180.96,华北,已完成
ORD-04880,2029-11-05,CUST-043,钼精矿,68.2,338410.25,23079579.05,华东,已完成
ORD-04881,2029-11-08,CUST-013,金矿石,170.8,400397.98,68387974.98,东北,已完成
ORD-04882,2029-11-12,CUST-036,铜精矿,335.9,58160.91,19536249.67,西南,已完成
ORD-04883,2029-11-15,CUST-001,银精矿,59.9,4777545.78,286174992.22,华东,进行中
ORD-04884,2029-11-18,CUST-028,锌精矿,319.0,17367.43,5540210.17,华南,已完成
ORD-04885,2029-11-22,CUST-047,钼精矿,98.0,357026.39,34988586.22,西北,已完成
ORD-04886,2029-11-25,CUST-010,金矿石,237.0,407077.75,96477426.75,华北,已完成
ORD-04887,2029-12-01,CUST-023,铜精矿,342.7,62724.44,21495665.59,华东,已完成
ORD-04888,2029-12-05,CUST-038,银精矿,46.0,4555644.86,209559663.56,西南,已完成
ORD-04889,2029-12-08,CUST-017,锌精矿,430.0,21698.64,9330415.20,东北,已取消
ORD-04890,2029-12-12,CUST-045,钼精矿,90.8,351294.15,31897508.82,华南,已完成
ORD-04891,2029-12-15,CUST-004,金矿石,223.6,399682.75,89369062.90,华东,已完成
ORD-04892,2029-12-18,CUST-032,铜精矿,323.7,59459.08,19246904.20,华北,已完成
ORD-04893,2029-12-22,CUST-026,银精矿,55.7,4614280.14,257015403.80,西北,进行中
ORD-04894,2029-12-25,CUST-040,锌精矿,436.1,21859.91,9533106.75,华南,已完成
ORD-04895,2029-12-28,CUST-024,钼精矿,100.2,284292.04,28486062.41,西南,已完成
ORD-04896,2029-12-28,CUST-049,金矿石,138.5,347653.52,48150012.52,东北,已完成
ORD-04897,2029-12-28,CUST-030,铜精矿,329.3,46634.97,15356895.62,华东,已完成
ORD-04898,2029-12-28,CUST-007,银精矿,35.0,4927243.19,172453511.65,华北,已完成
ORD-04899,2029-12-28,CUST-015,锌精矿,390.9,17101.99,6685167.89,华南,已完成
ORD-04900,2029-12-28,CUST-042,钼精矿,99.0,280273.61,27747087.39,西南,已完成
ORD-04901,2029-02-05,CUST-012,金矿石,171.8,428623.20,73637465.76,华东,已完成
ORD-04902,2029-02-08,CUST-035,铜精矿,275.8,49931.44,13771091.15,华南,已完成
ORD-04903,2029-02-12,CUST-007,银精矿,38.9,4853574.60,188804051.94,华北,已完成
ORD-04904,2029-02-15,CUST-021,锌精矿,447.1,20900.82,9344756.62,西南,进行中
ORD-04905,2029-02-18,CUST-042,钼精矿,74.8,293616.32,21962500.74,华东,已完成
ORD-04906,2029-02-22,CUST-018,金矿石,170.8,412632.48,70477627.58,西北,已完成
ORD-04907,2029-02-25,CUST-003,铜精矿,186.2,50228.79,9352600.70,华南,已取消
ORD-04908,2029-03-01,CUST-029,银精矿,58.9,4721977.90,278124498.31,华东,已完成
ORD-04909,2029-03-05,CUST-015,锌精矿,370.4,18066.41,6691798.26,东北,已完成
ORD-04910,2029-03-08,CUST-037,钼精矿,102.8,275941.26,28366761.53,华北,已完成
ORD-04911,2029-03-12,CUST-008,金矿石,175.9,454831.06,80004783.45,华南,进行中
ORD-04912,2029-03-15,CUST-044,铜精矿,232.0,48108.72,11161223.04,西南,已完成
ORD-04913,2029-03-20,CUST-022,银精矿,39.7,4553717.75,180782594.68,华东,已完成
ORD-04914,2029-03-25,CUST-011,锌精矿,343.1,17680.86,6066303.07,华北,已完成
ORD-04915,2029-04-01,CUST-033,钼精矿,123.7,288360.17,35670153.03,西北,已完成
ORD-04916,2029-04-05,CUST-019,金矿石,239.8,408461.65,97949103.67,华东,已完成
ORD-04917,2029-04-08,CUST-046,铜精矿,308.8,55316.26,17081661.09,东北,已取消
ORD-04918,2029-04-12,CUST-005,银精矿,47.8,4660382.32,222766274.90,华南,已完成
ORD-04919,2029-04-15,CUST-027,锌精矿,459.7,18667.63,8581509.51,西南,已完成
ORD-04920,2029-04-18,CUST-014,钼精矿,65.0,322133.31,20938665.15,华北,进行中
ORD-04921,2029-04-22,CUST-039,金矿石,223.7,453582.19,101466335.90,华东,已完成
ORD-04922,2029-04-25,CUST-002,铜精矿,284.1,55107.57,15656060.64,华南,已完成
ORD-04923,2029-05-01,CUST-031,银精矿,46.6,3885712.70,181074211.82,西北,已完成
ORD-04924,2029-05-05,CUST-016,锌精矿,398.6,16335.69,6511406.03,华东,已完成
ORD-04925,2029-05-08,CUST-048,钼精矿,98.1,312784.29,30684138.85,东北,已完成
ORD-04926,2029-05-12,CUST-009,金矿石,239.6,366052.64,87706212.54,华北,已完成
ORD-04927,2029-05-15,CUST-025,铜精矿,282.5,54162.98,15301041.85,西南,进行中
ORD-04928,2029-05-18,CUST-041,银精矿,64.3,4841050.58,311279552.29,华南,已完成
ORD-04929,2029-05-22,CUST-006,锌精矿,461.0,21220.78,9782779.58,华东,已完成
ORD-04930,2029-05-25,CUST-034,钼精矿,105.2,345266.66,36322052.63,西北,已完成
ORD-04931,2029-06-01,CUST-020,金矿石,159.1,340443.12,54164500.39,东北,已完成
ORD-04932,2029-06-05,CUST-043,铜精矿,263.7,47493.24,12523967.39,华东,已取消
ORD-04933,2029-06-08,CUST-013,银精矿,71.1,4843295.01,344358275.21,华南,已完成
ORD-04934,2029-06-12,CUST-036,锌精矿,356.0,19281.24,6864121.44,华北,已完成
ORD-04935,2029-06-15,CUST-001,钼精矿,74.6,289936.51,21629263.65,西南,已完成
ORD-04936,2029-06-18,CUST-028,金矿石,255.2,342739.23,87467051.50,华东,进行中
ORD-04937,2029-06-22,CUST-047,铜精矿,278.9,56085.37,15642209.69,华南,已完成
ORD-04938,2029-06-25,CUST-010,银精矿,28.9,4849987.36,140164634.70,西北,已完成
ORD-04939,2029-07-01,CUST-023,锌精矿,344.2,20461.61,7042886.16,华东,已完成
ORD-04940,2029-07-05,CUST-038,钼精矿,100.5,329391.53,33103848.77,东北,已完成
ORD-04941,2029-07-08,CUST-017,金矿石,236.0,440573.23,103975282.28,华北,已完成
ORD-04942,2029-07-12,CUST-045,铜精矿,294.1,53831.72,15831908.85,西南,已完成
ORD-04943,2029-07-15,CUST-004,银精矿,48.3,4327806.16,209033037.53,华东,已完成
ORD-04944,2029-07-18,CUST-032,锌精矿,418.7,19544.81,8183411.95,华南,进行中
ORD-04945,2029-07-22,CUST-026,钼精矿,114.0,311291.57,35487238.98,华北,已完成
ORD-04946,2029-07-25,CUST-040,金矿石,182.7,456910.77,83477597.68,西南,已完成
ORD-04947,2029-08-01,CUST-024,铜精矿,295.9,59786.21,17690739.54,华东,已取消
ORD-04948,2029-08-05,CUST-049,银精矿,37.3,4176548.48,155785258.30,东北,已完成
ORD-04949,2029-08-08,CUST-030,锌精矿,440.8,21252.73,9368203.38,西北,已完成
ORD-04950,2029-08-12,CUST-007,钼精矿,81.0,286305.84,23190773.04,华南,已完成
ORD-04951,2029-08-15,CUST-015,金矿石,195.8,433571.05,84893211.59,华东,已完成
ORD-04952,2029-08-18,CUST-042,铜精矿,298.0,45845.21,13661872.58,华北,已完成
ORD-04953,2029-08-22,CUST-021,银精矿,37.4,4750615.17,177673007.36,西南,进行中
ORD-04954,2029-08-25,CUST-008,锌精矿,487.5,19910.35,9706295.62,华南,已完成
ORD-04955,2029-09-01,CUST-035,钼精矿,107.6,320671.04,34504203.90,华东,已完成
ORD-04956,2029-09-05,CUST-012,金矿石,178.6,399803.99,71404992.61,东北,已完成
ORD-04957,2029-09-08,CUST-044,铜精矿,266.3,46796.13,12461809.42,西北,已完成
ORD-04958,2029-09-12,CUST-003,银精矿,60.3,3614769.38,217970593.61,华东,已完成
ORD-04959,2029-09-15,CUST-018,锌精矿,431.0,16781.00,7232611.00,华北,已取消
ORD-04960,2029-09-18,CUST-029,钼精矿,95.9,281887.15,27032977.69,华南,已完成
ORD-04961,2029-09-22,CUST-046,金矿石,193.7,358313.11,69405249.41,西南,已完成
ORD-04962,2029-09-25,CUST-011,铜精矿,295.1,59379.28,17522825.53,华东,已完成
ORD-04963,2029-10-01,CUST-037,银精矿,51.8,4173764.66,216201009.39,华南,已完成
ORD-04964,2029-10-05,CUST-019,锌精矿,395.6,19203.76,7597007.46,西北,进行中
ORD-04965,2029-10-08,CUST-033,钼精矿,110.3,280657.97,30956574.09,东北,已完成
ORD-04966,2029-10-12,CUST-005,金矿石,230.3,390429.71,89915962.21,华北,已完成
ORD-04967,2029-10-15,CUST-027,铜精矿,258.4,44307.35,11449019.24,华东,已完成
ORD-04968,2029-10-18,CUST-048,银精矿,32.7,4507318.97,147389330.32,西南,已完成
ORD-04969,2029-10-22,CUST-014,锌精矿,419.2,17292.33,7248944.74,华南,已完成
ORD-04970,2029-10-25,CUST-039,钼精矿,140.9,311137.22,43839234.30,华东,已完成
ORD-04971,2029-11-01,CUST-002,金矿石,197.7,426015.03,84223171.43,华东,已完成
ORD-04972,2029-11-05,CUST-031,铜精矿,381.0,48235.33,18377660.73,东北,已取消
ORD-04973,2029-11-08,CUST-016,银精矿,42.0,4082444.27,171462659.34,华北,已完成
ORD-04974,2029-11-12,CUST-025,锌精矿,346.1,20324.60,7034344.06,西南,已完成
ORD-04975,2029-11-15,CUST-009,钼精矿,85.1,364426.61,31012704.51,华南,进行中
ORD-04976,2029-11-18,CUST-041,金矿石,274.7,362393.82,99549582.35,西北,已完成
ORD-04977,2029-11-22,CUST-006,铜精矿,236.3,44171.61,10437751.44,华东,已完成
ORD-04978,2029-11-25,CUST-034,银精矿,49.1,4770830.40,234247772.64,华南,已完成
ORD-04979,2029-12-01,CUST-020,锌精矿,551.9,20184.70,11139935.93,华北,已完成
ORD-04980,2029-12-05,CUST-043,钼精矿,72.2,309299.64,22331434.01,华东,已完成
ORD-04981,2029-12-08,CUST-013,金矿石,171.9,365179.72,62774393.87,东北,已完成
ORD-04982,2029-12-12,CUST-036,铜精矿,272.2,58920.03,16038032.17,西南,已完成
ORD-04983,2029-12-15,CUST-001,银精矿,70.2,4420820.56,310341603.31,华东,进行中
ORD-04984,2029-12-18,CUST-028,锌精矿,390.3,19133.96,7467984.59,华南,已完成
ORD-04985,2029-12-22,CUST-047,钼精矿,103.1,347106.51,35786681.18,西北,已完成
ORD-04986,2029-12-25,CUST-010,金矿石,263.2,335188.12,88221513.18,华北,已完成
ORD-04987,2030-01-01,CUST-023,铜精矿,311.2,58863.14,18318209.17,华东,已完成
ORD-04988,2030-01-05,CUST-038,银精矿,38.4,4007492.25,153887702.40,西南,已完成
ORD-04989,2030-01-08,CUST-017,锌精矿,444.5,20820.02,9254498.89,东北,已取消
ORD-04990,2030-01-12,CUST-045,钼精矿,97.3,350856.45,34138332.59,华南,已完成
ORD-04991,2030-01-15,CUST-004,金矿石,293.4,357936.84,105018668.86,华东,已完成
ORD-04992,2030-01-18,CUST-032,铜精矿,246.7,59662.89,14718834.96,华北,已完成
ORD-04993,2030-01-22,CUST-026,银精矿,57.5,3717200.55,213739031.62,西北,进行中
ORD-04994,2030-01-25,CUST-040,锌精矿,426.2,16842.14,7178120.07,华南,已完成
ORD-04995,2030-01-28,CUST-024,钼精矿,111.4,351274.70,39132001.58,西南,已完成
ORD-04996,2030-01-28,CUST-049,金矿石,142.6,441686.15,62984444.99,东北,已完成
ORD-04997,2030-01-28,CUST-030,铜精矿,336.7,61092.11,20569713.44,华东,已完成
ORD-04998,2030-01-28,CUST-007,银精矿,33.0,4260974.02,140612142.66,华北,已完成
ORD-04999,2030-01-28,CUST-015,锌精矿,417.7,16823.46,7027159.24,华南,已完成
ORD-05000,2030-01-28,CUST-042,钼精矿,106.8,285340.63,30474379.28,西南,已完成
ORD-05001,2029-03-05,CUST-012,金矿石,165.5,427822.78,70804670.09,华东,已完成
ORD-05002,2029-03-08,CUST-035,铜精矿,374.8,53416.64,20020556.67,华南,已完成
ORD-05003,2029-03-12,CUST-007,银精矿,43.2,4870899.60,210422862.72,华北,已完成
ORD-05004,2029-03-15,CUST-021,锌精矿,427.9,19413.03,8306835.54,西南,进行中
ORD-05005,2029-03-18,CUST-042,钼精矿,74.8,319731.20,23915893.76,华东,已完成
ORD-05006,2029-03-22,CUST-018,金矿石,214.2,391100.97,83773827.77,西北,已完成
ORD-05007,2029-03-25,CUST-003,铜精矿,154.6,55610.46,8597377.12,华南,已取消
ORD-05008,2029-04-01,CUST-029,银精矿,56.6,3552287.95,201059497.97,华东,已完成
ORD-05009,2029-04-05,CUST-015,锌精矿,439.4,17878.42,7855777.75,东北,已完成
ORD-05010,2029-04-08,CUST-037,钼精矿,108.7,273935.02,29776736.67,华北,已完成
ORD-05011,2029-04-12,CUST-008,金矿石,156.1,438813.26,68498749.89,华南,进行中
ORD-05012,2029-04-15,CUST-044,铜精矿,242.2,48888.80,11840867.36,西南,已完成
ORD-05013,2029-04-20,CUST-022,银精矿,34.7,3895244.00,135164966.80,华东,已完成
ORD-05014,2029-04-25,CUST-011,锌精矿,371.1,19747.53,7328308.38,华北,已完成
ORD-05015,2029-05-01,CUST-033,钼精矿,115.9,337944.32,39167746.69,西北,已完成
ORD-05016,2029-05-05,CUST-019,金矿石,240.7,354272.74,85273448.52,华东,已完成
ORD-05017,2029-05-08,CUST-046,铜精矿,314.5,53793.39,16918021.16,东北,已取消
ORD-05018,2029-05-12,CUST-005,银精矿,54.4,4534443.10,246673704.64,华南,已完成
ORD-05019,2029-05-15,CUST-027,锌精矿,461.0,21282.28,9811131.08,西南,已完成
ORD-05020,2029-05-18,CUST-014,钼精矿,71.1,369344.63,26260403.19,华北,进行中
